date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,outcome,actual_outcome,champion_pred,r4_pred,category,champion_p_away,champion_p_draw,champion_p_home,r4_p_away,r4_p_draw,r4_p_home
2018-11-20,Argentina,Mexico,2,0,Friendly,Mendoza,Argentina,False,0,0,0,0,A_Both_Correct,0.606875941620839,0.26223869398371985,0.13088536439544105,0.5573430028173199,0.2810513477059825,0.1616056494766977
2018-11-21,Philippines,Thailand,1,1,AFF Championship,Bacolod,Philippines,False,1,1,2,2,D_Both_Wrong,0.28873588803617184,0.23808983344513782,0.47317427851869037,0.21335800315000636,0.2523270385136059,0.5343149583363878
2018-11-21,Singapore,Timor-Leste,6,1,AFF Championship,Kallang,Singapore,False,0,0,0,0,A_Both_Correct,0.9278822697948569,0.0510899671893671,0.021027763015776114,0.9096452548923841,0.05440697785616963,0.035947767251446126
2018-11-24,Vietnam,Cambodia,3,0,AFF Championship,Hanoi,Vietnam,False,0,0,0,0,A_Both_Correct,0.9253743488065894,0.055897552894836666,0.018728098298574,0.8650033595389416,0.08949988411454411,0.045496756346514296
2018-11-24,Malaysia,Myanmar,3,0,AFF Championship,Kuala Lumpur,Malaysia,False,0,0,0,0,A_Both_Correct,0.5377696539322195,0.287583397442309,0.17464694862547148,0.5552095405919228,0.2829655382713036,0.1618249211367736
2018-11-25,Thailand,Singapore,3,0,AFF Championship,Bangkok,Thailand,False,0,0,0,0,A_Both_Correct,0.7143215651217213,0.2045360678724035,0.08114236700587522,0.757283595091344,0.1757410737818734,0.06697533112678256
2018-11-25,Indonesia,Philippines,0,0,AFF Championship,Jakarta,Indonesia,False,1,1,0,0,D_Both_Wrong,0.5249589927267582,0.24836877790106565,0.22667222937217618,0.5190382578370438,0.2607364469988494,0.22022529516410685
2018-12-01,Malaysia,Thailand,0,0,AFF Championship,Kuala Lumpur,Malaysia,False,1,1,2,2,D_Both_Wrong,0.24881478170735352,0.27034417674823913,0.4808410415444072,0.19999414226121723,0.26148468974142114,0.5385211679973616
2018-12-02,Philippines,Vietnam,1,2,AFF Championship,Bacolod,Philippines,False,2,2,2,0,B_Regression_R4_Wrong,0.35432003459874034,0.2856298346699963,0.36005013073126335,0.3469304309172283,0.33222152433211855,0.3208480447506532
2018-12-05,Thailand,Malaysia,2,2,AFF Championship,Bangkok,Thailand,False,1,1,0,0,D_Both_Wrong,0.705664484464551,0.20355357941855592,0.09078193611689318,0.7537310784666726,0.17902672156908292,0.06724219996424444
2018-12-06,Vietnam,Philippines,2,1,AFF Championship,Hanoi,Vietnam,False,0,0,0,0,A_Both_Correct,0.6587129638875209,0.2345186858156185,0.10676835029686065,0.6690728423856999,0.2162447085106864,0.11468244910361365
2018-12-11,Malaysia,Vietnam,2,2,AFF Championship,Kuala Lumpur,Malaysia,False,1,1,2,0,D_Both_Wrong,0.3094143643499702,0.27954965079953054,0.4110359848504993,0.3702467037393152,0.2759566855679294,0.3537966106927554
2018-12-13,Oman,Tajikistan,2,1,Friendly,Muscat,Oman,False,0,0,0,0,A_Both_Correct,0.7012463518569413,0.19516490418732285,0.10358874395573603,0.7755234292913391,0.1562101239243403,0.06826644678432064
2018-12-15,Vietnam,Malaysia,1,0,AFF Championship,Hanoi,Vietnam,False,0,0,0,0,A_Both_Correct,0.6739921464593205,0.2249274413304274,0.10108041221025213,0.608103818234872,0.24927686137349597,0.1426193203916321
2018-12-16,Palestine,Pakistan,2,0,Friendly,Doha,Qatar,True,0,0,0,0,A_Both_Correct,0.8243762142628198,0.13644008359392967,0.03918370214325047,0.7990724154921283,0.15349925826501512,0.047428326242856575
2018-12-16,Oman,Tajikistan,1,0,Friendly,Muscat,Oman,False,0,0,0,0,A_Both_Correct,0.7121717071419215,0.18500711243319057,0.10282118042488791,0.7668395167362609,0.1560009961105028,0.07715948715323628
2018-12-20,Jordan,Kyrgyzstan,0,1,Friendly,Doha,Qatar,True,2,2,0,0,D_Both_Wrong,0.60860731650385,0.24291383449827025,0.1484788489978797,0.7135168867195733,0.1896006917149177,0.09688242156550902
2018-12-20,Bahrain,Tajikistan,5,0,Friendly,Isa Town,Bahrain,False,0,0,0,0,A_Both_Correct,0.6431138444979784,0.22084337413940042,0.1360427813626212,0.6528447250534546,0.23536071561231287,0.11179455933423253
2018-12-23,Qatar,Jordan,2,0,Friendly,Doha,Qatar,False,0,0,0,0,A_Both_Correct,0.5741582277353431,0.2638375005452834,0.16200427171937348,0.5466281392706762,0.2964742466166093,0.1568976141127144
2018-12-24,Iraq,China,2,1,Friendly,Doha,Qatar,True,0,0,0,0,A_Both_Correct,0.4271580324006792,0.32426333653173167,0.24857863106758926,0.42957157070344315,0.3201974656880852,0.2502309636084717
2018-12-24,Palestine,Iran,1,1,Friendly,Doha,Qatar,True,1,1,2,2,D_Both_Wrong,0.0868930279217565,0.16826725474705223,0.7448397173311913,0.07175571704850253,0.14097412804353326,0.787270154907964
2018-12-25,Afghanistan,Turkmenistan,0,2,Friendly,Antalya,Turkey,True,2,2,2,2,A_Both_Correct,0.3119163821478354,0.27537081804553587,0.4127127998066287,0.27874452402486616,0.2565482538600997,0.4647072221150341
2018-12-25,Qatar,Kyrgyzstan,1,0,Friendly,Doha,Qatar,False,0,0,0,0,A_Both_Correct,0.7331837583861782,0.16386745093967947,0.1029487906741423,0.79560463595619,0.13481945758577096,0.069575906458039
2018-12-25,Vietnam,North Korea,1,1,Friendly,Hanoi,Vietnam,False,1,1,0,2,D_Both_Wrong,0.34616349495940013,0.3166071228350557,0.3372293822055441,0.2948565054322423,0.30884050458261525,0.3963029899851424
2018-12-27,India,Oman,0,0,Friendly,Abu Dhabi,United Arab Emirates,True,1,1,2,2,D_Both_Wrong,0.14990937140927,0.24838457992692095,0.6017060486638092,0.1443881841825498,0.20302500024575695,0.6525868155716932
2018-12-27,Qatar,Algeria,0,1,Friendly,Doha,Qatar,False,2,2,0,0,D_Both_Wrong,0.4641103316258478,0.27555299498230257,0.26033667339184957,0.43000494305634007,0.2995124649023609,0.270482592041299
2018-12-27,Bahrain,Lebanon,1,0,Friendly,East Riffa,Bahrain,False,0,0,0,0,A_Both_Correct,0.5277168265540569,0.2940725692274831,0.17821060421845997,0.4965377871383829,0.31070946733427146,0.19275274552734561
2018-12-28,United Arab Emirates,Kuwait,0,2,Friendly,Dubai,United Arab Emirates,False,2,2,0,0,D_Both_Wrong,0.550055203408779,0.3138270317415824,0.13611776484963856,0.577436221192475,0.29547546645362965,0.12708831235389542
2018-12-28,China,Jordan,1,1,Friendly,Doha,Qatar,True,1,1,0,0,D_Both_Wrong,0.480876815676904,0.29194564478625284,0.2271775395368432,0.48656345386708116,0.305126907671002,0.20830963846191686
2018-12-28,Iraq,Palestine,1,0,Friendly,Doha,Qatar,True,0,0,0,0,A_Both_Correct,0.5436949753743283,0.27068855721744217,0.18561646740822957,0.5934397939890571,0.2594731164353111,0.14708708957563177
2018-12-29,Bahrain,North Korea,4,0,Friendly,Isa Town,Bahrain,False,0,0,0,0,A_Both_Correct,0.44019527724872015,0.34411672200356397,0.21568800074771574,0.46657542741418756,0.3458925923100702,0.18753198027574217
2018-12-30,Australia,Oman,5,0,Friendly,Dubai,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.583065909417432,0.26755777848494816,0.14937631209761995,0.7004634430757459,0.20255744974595977,0.09697910717829424
2018-12-30,Yemen,Syria,0,1,Friendly,Abu Dhabi,United Arab Emirates,True,2,2,2,2,A_Both_Correct,0.0788261028309959,0.22640979481859552,0.6947641023504086,0.07264166212014277,0.1659840749499384,0.7613742629299188
2018-12-31,South Korea,Saudi Arabia,0,0,Friendly,Abu Dhabi,United Arab Emirates,True,1,1,0,0,D_Both_Wrong,0.5272764763761927,0.29727024057940504,0.17545328304440225,0.4949574887871284,0.3110373697300066,0.19400514148286493
2018-12-31,Kyrgyzstan,Palestine,2,1,Friendly,Doha,Qatar,True,0,0,2,2,D_Both_Wrong,0.28178730626981163,0.27680535225100017,0.44140734147918814,0.25096740562345016,0.2974945820144704,0.45153801236207947
2018-12-31,Philippines,Vietnam,2,4,Friendly,Doha,Qatar,True,2,2,2,2,A_Both_Correct,0.24393323632596117,0.2752777832264807,0.48078898044755825,0.2671895396627119,0.2755608140239372,0.45724964631335097
2018-12-31,Qatar,Iran,1,2,Friendly,Doha,Qatar,False,2,2,2,2,A_Both_Correct,0.2377955233003931,0.31673687849578747,0.44546759820381954,0.20159227008668326,0.31456915132160923,0.48383857859170737
2019-01-02,Oman,Thailand,2,0,Friendly,Abu Dhabi,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.4253649303464732,0.30700709360380646,0.26762797604972044,0.37829928258139023,0.3143225996974779,0.3073781177211319
2019-01-05,United Arab Emirates,Bahrain,1,1,AFC Asian Cup,Abu Dhabi,United Arab Emirates,False,1,1,0,0,D_Both_Wrong,0.5495757157409772,0.28778885853748937,0.16263542572153344,0.5591034610731093,0.28800453694913647,0.1528920019777543
2019-01-06,Syria,Palestine,0,0,AFC Asian Cup,Sharjah,United Arab Emirates,True,1,1,0,0,D_Both_Wrong,0.60441189076682,0.2504643699093465,0.14512373932383352,0.6236382594008637,0.24463007161038436,0.13173166898875202
2019-01-06,Thailand,India,1,4,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,2,2,0,0,D_Both_Wrong,0.5456138304725097,0.27137975881601295,0.1830064107114773,0.6407547845385899,0.22398412716800833,0.13526108829340178
2019-01-06,Australia,Jordan,0,1,AFC Asian Cup,Al Ain,United Arab Emirates,True,2,2,0,0,D_Both_Wrong,0.7623098628557117,0.16747532196628673,0.07021481517800152,0.7924408692438493,0.14749460959925992,0.06006452115689092
2019-01-07,China,Kyrgyzstan,2,1,AFC Asian Cup,Al Ain,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.7187180278524842,0.18737265799615388,0.09390931415136188,0.7359547915603086,0.17375877795790218,0.09028643048178918
2019-01-07,South Korea,Philippines,1,0,AFC Asian Cup,Dubai,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.8866689462233053,0.08799612984737866,0.02533492392931607,0.9323368258688605,0.047675530162419905,0.019987643968719746
2019-01-07,Iran,Yemen,5,0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.9045302424057557,0.07394965500552116,0.021520102588723007,0.9177478947404312,0.058645004979718224,0.02360710027985057
2019-01-08,Finland,Sweden,1,0,Friendly,Doha,Qatar,True,0,0,2,2,D_Both_Wrong,0.22197059104512343,0.32970500435988803,0.4483244045949885,0.22685595352338,0.2954223404194325,0.47772170605718756
2019-01-08,Iraq,Vietnam,3,2,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.6023646244602218,0.24811517758029755,0.14952019795948063,0.7578157849580381,0.1548218591117656,0.08736235593019634
2019-01-08,Saudi Arabia,North Korea,4,0,AFC Asian Cup,Dubai,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.5563001225511616,0.2627263398453041,0.18097353760353438,0.6903355988029093,0.20347097852891977,0.10619342266817093
2019-01-09,Uzbekistan,Oman,2,1,AFC Asian Cup,Sharjah,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.4980847944214285,0.2730932865583289,0.22882191902024251,0.6723858724305556,0.1997930352620336,0.12782109230741076
2019-01-09,Japan,Turkmenistan,3,2,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.8700976794540102,0.09736971058977052,0.03253260995621923,0.9142294756853104,0.056616235163957265,0.029154289150732402
2019-01-09,Qatar,Lebanon,2,0,AFC Asian Cup,Al Ain,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.5622843593137097,0.24531722136643286,0.1923984193198575,0.5908525207160966,0.2599805290540239,0.14916695022987944
2019-01-10,Bahrain,Thailand,0,1,AFC Asian Cup,Dubai,United Arab Emirates,True,2,2,0,0,D_Both_Wrong,0.5715540927205758,0.255743051906331,0.17270285537309318,0.5061947754587006,0.2989371800518331,0.1948680444894663
2019-01-10,Jordan,Syria,2,0,AFC Asian Cup,Al Ain,United Arab Emirates,True,0,0,2,2,D_Both_Wrong,0.29236729562272395,0.31648210771823215,0.39115059665904384,0.2600604574356903,0.31698705768393654,0.4229524848803733
2019-01-10,United Arab Emirates,India,2,0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,False,0,0,0,0,A_Both_Correct,0.7411328898625931,0.18475594835229864,0.07411116178510843,0.7626527636702007,0.1687964647318792,0.06855077159791992
2019-01-11,Estonia,Finland,2,1,Friendly,Doha,Qatar,True,0,0,2,2,D_Both_Wrong,0.23632223873345407,0.33483678589317845,0.4288409753733675,0.23294800143991232,0.33139226703265373,0.435659731527434
2019-01-11,Iceland,Sweden,2,2,Friendly,Doha,Qatar,True,1,1,2,2,D_Both_Wrong,0.22473107623318256,0.27261632958783577,0.5026525941789817,0.24862450175607684,0.2719626112496213,0.4794128869943019
2019-01-11,Palestine,Australia,0,3,AFC Asian Cup,Dubai,United Arab Emirates,True,2,2,2,2,A_Both_Correct,0.10476753622106261,0.1966193179898174,0.6986131457891199,0.0952245362779828,0.18281240841750784,0.7219630553045093
2019-01-11,Philippines,China,0,3,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,2,2,2,2,A_Both_Correct,0.12863825615231694,0.21067858746796927,0.6606831563797138,0.11119927007893589,0.16336701258052486,0.7254337173405392
2019-01-11,Kyrgyzstan,South Korea,0,1,AFC Asian Cup,Al Ain,United Arab Emirates,True,2,2,2,2,A_Both_Correct,0.05670073369599459,0.14219807416756652,0.8011011921364388,0.05617158918941392,0.1095985462341471,0.8342298645764389
2019-01-12,Lebanon,Saudi Arabia,0,2,AFC Asian Cup,Dubai,United Arab Emirates,True,2,2,2,2,A_Both_Correct,0.18009563380408566,0.30919029693748523,0.5107140692584291,0.1925452948253589,0.28182319208561585,0.5256315130890253
2019-01-12,Vietnam,Iran,0,2,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,2,2,2,2,A_Both_Correct,0.08164139635822003,0.16843597271077412,0.7499226309310058,0.05967280776669484,0.1112790210443723,0.8290481711889328
2019-01-12,Yemen,Iraq,0,3,AFC Asian Cup,Sharjah,United Arab Emirates,True,2,2,2,2,A_Both_Correct,0.06562613756133391,0.18779879772432215,0.746575064714344,0.08889885758821535,0.16413951186643413,0.7469616305453505
2019-01-13,North Korea,Qatar,0,6,AFC Asian Cup,Al Ain,United Arab Emirates,True,2,2,2,2,A_Both_Correct,0.2524656377955866,0.26786753986827927,0.47966682233613406,0.20456735052678526,0.2643216790232818,0.5311109704499329
2019-01-13,Oman,Japan,0,1,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,2,2,2,2,A_Both_Correct,0.15997317399562852,0.27116774299192764,0.5688590830124439,0.14029902732693458,0.22965323035479698,0.6300477423182684
2019-01-13,Turkmenistan,Uzbekistan,0,4,AFC Asian Cup,Dubai,United Arab Emirates,True,2,2,2,2,A_Both_Correct,0.08923230710924465,0.19434730926967006,0.7164203836210853,0.08000413526712168,0.1586304814614329,0.7613653832714454
2019-01-14,United Arab Emirates,Thailand,1,1,AFC Asian Cup,Al Ain,United Arab Emirates,False,1,1,0,0,D_Both_Wrong,0.6262953500827797,0.26896287440207145,0.10474177551514885,0.6616813457677783,0.2418256303400953,0.09649302389212641
2019-01-14,India,Bahrain,0,1,AFC Asian Cup,Sharjah,United Arab Emirates,True,2,2,2,2,A_Both_Correct,0.21108322351734723,0.25684483548897535,0.5320719409936774,0.23458202787719418,0.2555835557885449,0.509834416334261
2019-01-15,Australia,Syria,3,2,AFC Asian Cup,Al Ain,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.6350014132321542,0.23870322986916198,0.1262953568986837,0.6251280817342798,0.2421681578411448,0.13270376042457543
2019-01-15,Palestine,Jordan,0,0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,1,1,2,2,D_Both_Wrong,0.2620224142664804,0.2723453527441454,0.46563223298937423,0.2867516660262957,0.3080163151794252,0.40523201879427917
2019-01-15,Estonia,Iceland,0,0,Friendly,Doha,Qatar,True,1,1,2,2,D_Both_Wrong,0.21783069320027376,0.3102235642645263,0.4719457425352,0.19580042429605413,0.29687435225099407,0.5073252234529518
2019-01-16,Iran,Iraq,0,0,AFC Asian Cup,Dubai,United Arab Emirates,True,1,1,0,0,D_Both_Wrong,0.5880248110088779,0.27857200478860467,0.1334031842025173,0.6398867091324578,0.25047193875099794,0.10964135211654417
2019-01-16,Vietnam,Yemen,2,0,AFC Asian Cup,Al Ain,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.6716013035366776,0.20738743138909296,0.1210112650742294,0.5722927962625112,0.25607191815885055,0.17163528557863839
2019-01-16,South Korea,China,2,0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.5581541545958599,0.2851583956136859,0.15668744979045426,0.594107384561273,0.2703664335950147,0.1355261818437122
2019-01-16,Kyrgyzstan,Philippines,3,1,AFC Asian Cup,Dubai,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.5292888647426526,0.23485967650694836,0.23585145875039903,0.5368756020424161,0.265172755822832,0.19795164213475194
2019-01-17,Lebanon,North Korea,4,1,AFC Asian Cup,Sharjah,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.5352678390010643,0.22993475705741576,0.2347974039415198,0.49280756676664245,0.2855192048268043,0.22167322840655304
2019-01-17,Saudi Arabia,Qatar,0,2,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,2,2,0,0,D_Both_Wrong,0.42319267857532605,0.3203642034171026,0.2564431180075713,0.4494123284113053,0.3186572874973018,0.23193038409139302
2019-01-17,Japan,Uzbekistan,2,1,AFC Asian Cup,Al Ain,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.5563278219771598,0.2682815032866083,0.17539067473623185,0.4859464875909892,0.26609455955287664,0.2479589528561342
2019-01-17,Oman,Turkmenistan,3,1,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.7354843750663195,0.17668136873826087,0.08783425619541964,0.7117378353155459,0.1912326080144286,0.09702955667002534
2019-01-20,Iran,Oman,2,0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.6810302601843218,0.23848463505053938,0.08048510476513888,0.7089348884581727,0.21224209901480168,0.0788230125270256
2019-01-20,Jordan,Vietnam,1,1,AFC Asian Cup,Dubai,United Arab Emirates,True,1,1,0,0,D_Both_Wrong,0.5263077833237615,0.2726330615030509,0.20105915517318756,0.6751120206812155,0.19658974237855678,0.1282982369402277
2019-01-20,Thailand,China,1,2,AFC Asian Cup,Al Ain,United Arab Emirates,True,2,2,2,2,A_Both_Correct,0.2448526260539218,0.28812933733292784,0.4670180366131502,0.2540433813692824,0.29040986986651396,0.45554674876420365
2019-01-21,Japan,Saudi Arabia,1,0,AFC Asian Cup,Sharjah,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.5642853811007149,0.2601458212291768,0.17556879767010822,0.4975588900272172,0.27875957143520286,0.22368153853757983
2019-01-21,United Arab Emirates,Kyrgyzstan,3,2,AFC Asian Cup,Abu Dhabi,United Arab Emirates,False,0,0,0,0,A_Both_Correct,0.7373268765326448,0.17634450306360788,0.08632862040374735,0.7711820956207951,0.14850766793108566,0.0803102364481193
2019-01-21,Australia,Uzbekistan,0,0,AFC Asian Cup,Al Ain,United Arab Emirates,True,1,1,0,0,D_Both_Wrong,0.5432724719628268,0.25745622492777637,0.19927130310939692,0.4550521506110222,0.28710008312174556,0.25784776626723216
2019-01-22,South Korea,Bahrain,2,1,AFC Asian Cup,Dubai,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.6653780547064789,0.24409106943048872,0.09053087586303223,0.7148260833504624,0.21281371895729087,0.07236019769224668
2019-01-22,Qatar,Iraq,1,0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.3732034942084683,0.3098787862415074,0.3169177195500243,0.381619444409367,0.28607061177408266,0.3323099438165503
2019-01-24,China,Iran,0,3,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,2,2,2,2,A_Both_Correct,0.13266516740305295,0.2946762559467279,0.572658576650219,0.12842230826322598,0.2557462005193614,0.6158314912174127
2019-01-24,Vietnam,Japan,0,1,AFC Asian Cup,Dubai,United Arab Emirates,True,2,2,2,2,A_Both_Correct,0.07371047759060761,0.16920089711506994,0.7570886252943224,0.06347820774647286,0.12270961185357414,0.813812180399953
2019-01-25,South Korea,Qatar,0,1,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,2,2,0,0,D_Both_Wrong,0.4684221996699378,0.31265002432655176,0.21892777600351052,0.5335366475332098,0.2949372037620074,0.17152614870478275
