actual_code,actual_class,pred_code,pred_class,is_correct,prob_away,prob_draw,prob_home,max_prob,prob_margin,entropy,elo_home,elo_away,elo_diff,elo_diff_abs,elo_ratio,expected_home_score,expected_away_score,is_neutral,is_friendly,h2h_matches,h2h_win_rate_home,h2h_gd_home,home_rest_days,away_rest_days,rest_diff,diff_pts_5,diff_gd_5,diff_opp_gd_5,diff_pts_20,diff_gd_20,diff_opp_gd_20,home_surprise,away_surprise,home_consistency,away_consistency
2,Home,2,Home,1,0.14934168334474698,0.23856126681233436,0.6120970498429187,0.6120970498429187,0.3735357830305843,0.9263217298232138,1359.88992163322,1745.9158284803216,-321.0259068471016,386.0259068471016,0.8161275007589979,0.13611098707569688,0.8638890129243031,0.0,0.0,0.0,0.38,0.0,60.0,60.0,0.0,-1.0,-0.8,-0.983173622611816,-0.45000000000000007,-0.6499999999999999,-0.8221457863809642,0.278065079335033,0.16516207067849792,0.902236783431123,0.08943609273596159
0,Away,2,Home,0,0.3214523756711145,0.26430994777759587,0.4142376765512895,0.4142376765512895,0.092785300880175,1.0815917137390678,1343.267028110213,1501.0842627160207,-92.8172346058077,157.8172346058077,0.9381665394067441,0.3695147850994077,0.6304852149005923,0.0,0.0,2.0,0.22800000000000004,-0.8,60.0,60.0,0.0,-0.3999999999999999,-1.4,-1.174498625179143,-0.75,-1.4,-1.251050141122327,0.6997225901745909,0.5271167232831401,0.33175455702673945,1.0
2,Home,2,Home,1,0.24742673819212713,0.23028837032930846,0.5222848914785644,0.5222848914785644,0.27485815328643726,1.0229730077444867,1231.0461109344224,1536.9760041568586,-240.92989322243625,305.92989322243625,0.8432442064346973,0.1999024833795082,0.8000975166204918,0.0,0.0,0.0,0.38,0.0,60.0,6.0,54.0,-2.0,-4.0,-4.004223188512987,-0.75,-0.7999999999999998,-1.0888516048088719,0.30679999553169446,0.1045636382793258,1.0,0.5401639004496269
1,Draw,0,Away,0,0.42905639556710923,0.29849171496258275,0.272451889470308,0.42905639556710923,0.13056468060452647,1.0782010670851299,1398.2298357001575,1455.3226945987594,7.9071411013981105,57.09285889860189,1.0054332562329609,0.5113773265285699,0.48862267347143007,0.0,0.0,8.0,0.3763636363636364,-0.2727272727272727,6.0,60.0,-54.0,-1.0,-1.2000000000000002,-0.7946958107190004,-0.25,-0.1499999999999999,-0.12954562939030645,0.1045636382793258,0.12717224324489662,0.7394772856712155,1.0
2,Home,0,Away,0,0.4187763693917171,0.2774804527648556,0.3037431778434272,0.4187763693917171,0.11503319154828989,1.082173945831534,1379.959136128884,1509.2492258789912,-64.2900897501072,129.2900897501072,0.9574026021363937,0.4085208437966692,0.5914791562033308,0.0,0.0,0.0,0.38,0.0,60.0,60.0,0.0,-1.2000000000000002,-1.2000000000000002,-1.2068138794593772,-1.0,-1.2000000000000002,-1.144044131113765,0.37079866308041154,0.40876343617974586,0.3482273988732738,0.347586379038569
0,Away,0,Away,1,0.46361338302153565,0.3022732831739526,0.23411333380451174,0.46361338302153565,0.16134009984758307,1.0579493820383015,1391.6837285628135,1411.8521333756723,44.83159518714115,20.168404812858853,1.0317537468176294,0.5641621419499733,0.4358378580500267,0.0,0.0,2.0,0.22800000000000004,-0.2,14.0,46.0,-32.0,-1.2000000000000002,-2.6,-2.0233608588183207,-0.25,-0.7,-0.5252888393306309,0.13953851341368861,0.22201648670959073,0.32866739746987045,1.0
0,Away,0,Away,1,0.5847641594670118,0.2296112453471842,0.185624595185804,0.5847641594670118,0.3551529141198276,0.9641930040448099,1597.3580733602464,1458.387560958096,203.97051240215046,138.97051240215046,1.1398602935615763,0.7638940854568428,0.2361059145431572,0.0,1.0,0.0,0.38,0.0,60.0,5.0,55.0,-0.39999999999999997,0.3999999999999999,0.18004396085936347,0.3999999999999999,0.34999999999999987,0.35908360283848895,0.3025371133998926,0.071300240048087,1.0,0.5603429907995972
1,Draw,2,Home,0,0.2475405585987366,0.25775073256789366,0.4947087088333697,0.4947087088333697,0.23695797626547604,1.0432292548073279,1420.5329051094068,1605.0612728808624,-184.52836777145558,184.52836777145558,0.8850334433399837,0.25688340117518654,0.7431165988248134,1.0,1.0,5.0,0.3925,-0.25,60.0,60.0,0.0,0.19999999999999996,0.19999999999999996,-0.10928812159683765,-0.5499999999999999,-0.75,-0.8514567508938945,0.31531429641538444,0.048845932853627816,0.6228388609947969,0.1902447893267706
0,Away,0,Away,1,0.6704829218738533,0.19634126952929595,0.13317580859685074,0.6704829218738533,0.4741416523445573,0.8561481854742911,1566.8975661461536,1430.3365865825847,201.56097956356894,136.56097956356894,1.1409185652204745,0.7613832737630601,0.23861672623693986,0.0,0.0,7.0,0.514,0.5,5.0,38.0,-33.0,-0.8,-0.3999999999999999,-0.46701580573862156,0.35,1.2499999999999998,1.2644701461693455,0.1829119843759469,0.7025291672643105,0.4436704698474361,1.0
0,Away,0,Away,1,0.6680089595153428,0.19132307748997698,0.1406679629946802,0.6680089595153428,0.47668588202536577,0.8618187501785832,1246.403470643105,1236.6844937221722,74.71897692093285,9.718976920932846,1.0604187869260362,0.6059016080510996,0.3940983919489004,0.0,1.0,2.0,0.42800000000000005,1.2,60.0,60.0,0.0,0.6000000000000001,1.5999999999999996,1.207223086567902,-0.2,0.2000000000000004,0.11363242103545979,0.11621008677652424,0.055327924133720674,0.09202995784767755,1.0
