date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,outcome,actual_outcome,champion_pred,winner_pred,category,champ_p_away,champ_p_draw,champ_p_home,winner_p_away,winner_p_draw,winner_p_home
2016-03-29,Argentina,Bolivia,2,0,FIFA World Cup qualification,Córdoba,Argentina,False,0,0,0,0,A_Both_Correct,0.8795927663239926,0.09295919558427472,0.02744803809173265,0.8901571736184316,0.08692024581108293,0.02292258057048541
2016-03-29,Australia,Jordan,5,1,FIFA World Cup qualification,Sydney,Australia,False,0,0,0,0,A_Both_Correct,0.7360822271758007,0.18100971110406988,0.08290806172012938,0.6869290872494704,0.22312801706449176,0.08994289568603796
2016-03-29,North Macedonia,Bulgaria,0,2,Friendly,Skopje,North Macedonia,False,2,2,0,0,D_Both_Wrong,0.3520822856699447,0.32417744863365516,0.32374026569640024,0.36041804277009787,0.3252091569278182,0.3143728003020839
2016-03-29,China,Qatar,2,0,FIFA World Cup qualification,Xi'an,China,False,0,0,0,0,A_Both_Correct,0.5248565716303759,0.31028345641710947,0.16485997195251462,0.5239452215392236,0.31155294024576535,0.16450183821501094
2016-03-29,Colombia,Ecuador,3,1,FIFA World Cup qualification,Barranquilla,Colombia,False,0,0,0,0,A_Both_Correct,0.5799499245094044,0.2800482169272479,0.14000185856334774,0.5624587733051066,0.29540642726105826,0.14213479943383522
2016-03-29,Costa Rica,Jamaica,3,0,FIFA World Cup qualification,San José,Costa Rica,False,0,0,0,0,A_Both_Correct,0.6356343515960626,0.26064638378739646,0.10371926461654081,0.6244083379009653,0.26883905723267953,0.1067526048663552
2016-03-29,Dominica,Martinique,1,4,CFU Caribbean Cup qualification,Roseau,Dominica,False,2,2,2,2,A_Both_Correct,0.12840438030550308,0.2333781250188269,0.63821749467567,0.1234617507998258,0.2370592487951456,0.6394790004050287
2016-03-29,Dominican Republic,Barbados,2,0,CFU Caribbean Cup qualification,Santo Domingo,Dominican Republic,False,0,0,0,0,A_Both_Correct,0.5353709444826869,0.2178279127138801,0.24680114280343304,0.5067584390538248,0.226862723499214,0.26637883744696117
2016-03-29,Egypt,Nigeria,1,0,African Cup of Nations qualification,Alexandria,Egypt,False,0,0,0,0,A_Both_Correct,0.5206150425255203,0.3104929394679102,0.16889201800656953,0.5000222362965762,0.33000418653008934,0.1699735771733346
2016-03-29,England,Netherlands,1,2,Friendly,London,England,False,2,2,0,0,D_Both_Wrong,0.48078233902495365,0.3034000057372769,0.21581765523776952,0.4394391043501621,0.3363303834665,0.22423051218333792
2016-03-29,Estonia,Serbia,0,1,Friendly,Tallinn,Estonia,False,2,2,0,0,D_Both_Wrong,0.35802152101044415,0.2951627901328164,0.34681568885673947,0.3657129990193698,0.2909638522615002,0.34332314871913006
2016-03-29,Ethiopia,Algeria,3,3,African Cup of Nations qualification,Addis Ababa,Ethiopia,False,1,1,2,2,D_Both_Wrong,0.18976761628321623,0.21260016351197975,0.597632220204804,0.19407672865936415,0.22300355718087297,0.5829197141597628
2016-03-29,Austria,Turkey,1,2,Friendly,Vienna,Austria,False,2,2,0,0,D_Both_Wrong,0.3610209460185056,0.32952320983427097,0.30945584414722344,0.3718545388713954,0.3135141022760466,0.31463135885255805
2016-03-29,French Guiana,Cuba,3,0,CFU Caribbean Cup qualification,Cayenne,French Guiana,False,0,0,0,0,A_Both_Correct,0.59603627861895,0.18134108549711758,0.22262263588393244,0.587997225430068,0.1903094936717384,0.22169328089819368
